"","beta_final[1]","beta_final[2]","beta_final[3]","beta_final[4]","beta_final[5]","beta_final[6]","beta_final[7]","beta_final[8]"
"1",143.817983154167,84.2961396462902,47.463226795175,42.6146992290541,47.4868810432621,32.2595930871358,52.2053563652352,30.0170756617441
"2",150,39.5771494066995,87.7367705983766,29.2726568628956,86.6600655831961,26.1058693532672,90.1827932766924,25.0474817208498
"3",137.634263420232,111.855851282311,85.1842660107763,95.6504142844896,80.2726742811836,81.3000802233796,82.0075721873696,75.2224857911143
"4",122.053192743738,16.6761693067215,88.8132093042158,6.16836604316575,83.0806974657801,7.33860886021044,83.3279239736975,45.7787250417482
