"","beta_final[1]","beta_final[2]","beta_final[3]","beta_final[4]","beta_final[5]","beta_final[6]"
"1",1.02413160417443,1.03285430322523,1.03168598020101,1.02219792029612,1.00419582610781,1.01424374090152
"2",0.99567971613523,1.01623740636763,1.02156249059087,1.00933229437222,1.01916762387874,1.00930907759455
"3",1.02060185332533,1.00506364471915,0.999984488737652,1.00027890005728,0.990506521490149,1.00118614719939
"4",1.00299585645911,1.02497342789708,0.996728666152819,1.01615891762306,0.993001835015886,1.01614924514658
"5",0.998587547445725,1.02558645444471,1.0166398614882,1.00938182711963,1.00523932135684,1.00042412570008
"6",1.03360240645937,1.14834579383943,1.00971707178189,1.0733866234439,0.995842184573603,1.03394334436735
