"","beta_final[1]","beta_final[2]","beta_final[3]","beta_final[4]"
"1",1.00748602919808,1.11205126889283,0.99789129458154,1.02049570778851
"2",0.999017312805078,1.0425939720719,1.01185765685827,1.12690277586196
"3",1.00692196011339,1.02729973953523,0.997847061518724,1.00962471063222
"4",1.00445476319786,1.02924030368665,0.995537587897586,1.03656481078923
"5",0.990219568197051,1.01687956966121,1.00687767550488,0.987117214502007
"6",0.991416791428686,1.017124003493,0.990103154395701,0.993892523142344
"7",1.02896786815811,1.08199388921853,1.01940394792381,1.00005731039542
"8",0.995654608370861,1.00624996115112,0.988647599129779,0.984810147694445
