"","beta_final[1]","beta_final[2]","beta_final[3]","beta_final[4]","beta_final[5]","beta_final[6]","beta_final[7]","beta_final[8]"
"1",0.993184959588208,1.02473277731537,1.00286607835398,1.05655083406382,1.0060131249426,1.06067446409021,1.00806923852266,1.052493520459
"2",0.998432656138172,1.02045222450907,1.03811124981229,1.05169909223879,1.05153628931552,1.06715197871422,1.05444018062431,1.06916851802258
"3",0.995213964926399,1.0080215083449,1.01316466810805,1.01354685684897,1.0142347968492,1.01644632119136,1.0101904869364,1.02346315229738
"4",0.986510794988695,1.10541740281924,0.998654908801824,1.15454700653858,1.00237960890725,1.12336104404938,1.00406522139091,1.04576639057429
